path,label,low_frac,high_frac,mean_flatness,high_flat_frame_frac,peak_count,rhythmic,freq_unnatural,noise_like,too_short
quiet_horizon/dsp_dataset\nature\chipping_sparrow\250505_0404_part4_9.wav,0,0.9938788042142996,1.5708439220563802e-07,1.081616119336104e-06,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\chipping_sparrow\250505_0404_part6_2.wav,0,0.8112858159738601,2.495642927480862e-08,2.714852875840279e-08,0.0,5,1,1,0,0
quiet_horizon/dsp_dataset\nature\chipping_sparrow\250505_0404_part7_27.wav,0,0.9968279444379596,1.3807856120309627e-08,4.974765133169967e-08,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\240421_38.wav,0,0.2689788223513124,0.00010905190179896489,4.571140743792057e-05,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\240506_0392_07_29_26.wav,0,0.00813633598991211,3.111793937810325e-08,2.1197001842665486e-05,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\240506_0392_07_30_56_2.wav,0,0.06302010795081035,1.5967599558068565e-07,2.9558928872575052e-05,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\240506_0392_07_32_31.wav,0,0.03541113793619087,5.2129129784775153e-08,4.327560236561112e-05,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\240506_0392_07_35_26.wav,0,0.013081696812620086,2.523179529726855e-08,2.6134068320970982e-05,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part0_19.wav,0,0.19726528783071204,0.0321768279816076,0.013123529963195324,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part0_2.wav,0,0.5704557261780242,0.01712198644948695,0.004170648287981749,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part0_31.wav,0,0.6082740283100023,0.0009740434933662492,8.146603067871183e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part10_1.wav,0,0.6527047687586738,5.898516543016327e-05,2.7364898414816707e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part10_3.wav,0,0.556044473246594,8.272645373689565e-05,2.3109480025595985e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part11_23.wav,0,0.7147088649986173,3.859720650378336e-05,1.956030928340624e-06,0.0,7,1,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part11_27.wav,0,0.8928799220216127,3.2711334887201574e-06,3.614378130123441e-08,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part11_29.wav,0,0.8140220478883531,6.060902170234482e-06,1.255564630042727e-08,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part11_35.wav,0,0.8660123492637557,0.00016509553427296073,2.8954129902558634e-06,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part13_22.wav,0,0.49709023819811454,0.00011373081403669918,1.5356907169916667e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part13_23_filtered_species_1.wav,0,0.00029090621377989034,1.1906233636697414e-06,0.00013640354154631495,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part13_4.wav,0,0.6380911298222104,4.4702892003371815e-05,7.3311725827807095e-06,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part13_5.wav,0,0.5948599969970033,5.076136122938393e-05,7.904897756816354e-06,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part14_11.wav,0,0.8551317715447779,4.5743331947949196e-05,1.0017362228609272e-06,0.0,5,1,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part15_26.wav,0,0.6626371874080358,0.00010889742364497388,8.206594429793768e-06,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part15_28.wav,0,0.5708574262270345,5.828474231457598e-05,1.1596232980082277e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part16_5.wav,0,0.5935476081776233,0.00029244357419721384,1.4469596862909384e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part17_25.wav,0,0.8031138010286646,3.9270751563069695e-05,1.009963170872652e-06,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part18_27.wav,0,0.4935362015744839,5.554053835397134e-05,8.565054486098234e-06,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part1_21.wav,0,0.6770308494038861,0.00020507628199768765,1.1801192158600315e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part20_26.wav,0,0.1866446306376496,3.621219976591474e-05,1.1290826478216331e-05,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part20_4.wav,0,0.4940022583971191,3.911786566205092e-05,6.288590611802647e-06,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part21_6.wav,0,0.3497787457407088,6.831350913555976e-05,1.5857118341955356e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part21_7.wav,0,0.34416977066341903,9.745324833285065e-05,1.5296775018214248e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part23_17.wav,0,0.3396934968098189,4.7218000236945155e-05,1.0772159839689266e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part24_18.wav,0,0.7626170213571254,0.0001917903868301886,1.5701003576396033e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part25_39.wav,0,0.3380124380949885,8.12981283745475e-05,1.9478986359899864e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part25_4.wav,0,0.4935956861604588,0.00013218681465056593,2.2394780899048783e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part26_6.wav,0,0.21616655714841287,5.309538187785809e-05,1.7132722859969363e-05,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part26_8_filtered_species_1.wav,0,0.00042884938761246727,1.767463694822597e-06,0.08244209736585617,0.002320185614849188,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part27_25.wav,0,0.8636003104784398,4.912868598916929e-05,2.926266802205646e-07,0.0,42,1,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part27_38.wav,0,0.5748503811369565,2.8196039926223286e-05,2.618614644234185e-06,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part27_39.wav,0,0.5361818862310926,3.648243834028571e-05,2.76031528301246e-06,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part28_34.wav,0,0.07487816676919014,1.074034203117886e-05,6.383513664331986e-06,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part28_36_filtered_species_1.wav,0,0.00013336558725447013,6.835393283366335e-07,2.2113483282737434e-05,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part29_38.wav,0,0.5307253250024065,0.00015997150151210882,1.6173955373233184e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part31_18_filtered_species_1.wav,0,9.993096859933171e-05,3.9606974135605775e-07,1.587922452017665e-05,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part31_3.wav,0,0.441978936405553,2.214089678997257e-05,1.7265338101424277e-06,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part33_0.wav,0,0.14374236880250374,1.981324360614133e-05,5.691467777069192e-06,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part33_8_filtered_species_1.wav,0,0.0003053145914176079,1.2196640942707659e-06,0.004262667149305344,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part36_25.wav,0,0.1580005531601646,3.061659847217236e-05,7.572435606562067e-06,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part36_32.wav,0,0.10203589906835624,2.8048938283694694e-05,1.4947703675716184e-05,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part39_2.wav,0,0.843785682024633,0.00030690127018157015,2.5235407520085573e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part39_21.wav,0,0.17605555057228242,3.881912546626251e-05,2.6278245059074834e-05,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part39_37_2.wav,0,0.1126756515897845,2.245230893962593e-05,1.0950915566354524e-05,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part40_6.wav,0,0.24845707846128715,3.90451540431292e-05,2.736506394285243e-05,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part41_23.wav,0,0.25067971623141466,7.574641215324728e-05,2.14022566069616e-05,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part41_5.wav,0,0.6396792699918882,4.6961693858269614e-05,1.2378917745081708e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part43_37.wav,0,0.3493926942463299,0.00013569126525427415,3.500973616610281e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part44_38.wav,0,0.3113984212363877,0.00011782307696732679,5.386564225773327e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part45_8.wav,0,0.30946754384639996,0.00010059051961945305,2.7135114578413777e-05,0.0,2,1,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part46_3.wav,0,0.03642047412063318,1.1893789256594255e-05,1.6611593309789896e-06,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part46_9.wav,0,0.04654850277666963,1.0952416393599056e-05,3.0168280318321194e-06,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part47_38.wav,0,0.0417808300100826,2.945513352526684e-05,1.9599765437305905e-06,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part47_5.wav,0,0.03356979534623573,6.0092351702199485e-06,1.832801444834331e-06,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part49_21.wav,0,0.03292593548346408,5.631672366776763e-06,2.5131009806500515e-06,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part4_17.wav,0,0.746894010393406,0.00016455949369734344,5.44193790119607e-06,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part4_18.wav,0,0.6515024408900563,0.0011856804187531198,7.235071825562045e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part4_2.wav,0,0.6960764795825264,0.00019101434809694646,2.6454241378814913e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part4_8.wav,0,0.7820909902674176,0.00018331595741208654,8.915061698644422e-06,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part7_0.wav,0,0.8376030504884061,5.795944478000933e-05,1.5276056046786834e-06,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part7_17.wav,0,0.7983131799184343,0.00018697914794892632,6.089119779062457e-06,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part7_28.wav,0,0.9088557008859901,0.00012250029883209608,1.1177539818163496e-06,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0392_part8_37.wav,0,0.7117063216687736,0.000175053908104329,1.3035917618253734e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part0_0.wav,0,0.018538408630692157,2.314947026364287e-07,2.121725174220046e-06,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part0_18.wav,0,0.016388839291623245,1.3685799918951436e-08,2.3132445221563103e-06,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part10_18.wav,0,0.1027419288879555,3.480067577223171e-08,7.028298796285526e-07,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part12_10.wav,0,0.13879744001685584,1.344156378233656e-07,8.844108378980309e-07,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part12_22.wav,0,0.07792997392683669,9.43002256269059e-09,1.2223172234371305e-06,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part12_27.wav,0,0.045539172690635905,5.000188741955807e-09,1.7278994164371397e-06,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part13_21.wav,0,0.01624047913324447,1.3753094043060708e-07,2.354996240683249e-06,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part14_0.wav,0,0.04206989912663135,1.3851758440483427e-09,3.51335665982333e-06,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part14_13.wav,0,0.041932630901158265,1.4321235594455008e-08,1.313696429861011e-06,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part15_13.wav,0,0.44462875885881414,1.7353136338668823e-08,1.0546828121960061e-07,0.0,13,1,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part15_21.wav,0,0.10111711013730107,9.685484181123673e-09,6.95267317496473e-07,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part19_8.wav,0,0.2203687888069157,1.6353296502975065e-07,1.9607512058428256e-06,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part1_3.wav,0,0.01564810608791333,2.3652415422848109e-07,7.326075888158812e-07,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part1_6.wav,0,0.014479101493413837,2.518561122705355e-08,8.268128226518456e-07,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part21_23.wav,0,0.4368718290861899,5.483950828989035e-08,1.4843917597318068e-06,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part21_27.wav,0,0.08998472895856843,2.9064331919259282e-08,3.0532867185684154e-06,0.0,2,1,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part22_6.wav,0,0.43608234795676,1.688857097849038e-08,2.0281903800878354e-07,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part24_22.wav,0,0.04018687056690887,1.6575252811096595e-07,1.0355586709920317e-05,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part24_3.wav,0,0.0802525623255926,2.269769471758997e-07,2.3908887669676915e-05,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part26_29.wav,0,0.1469092300034849,3.401754840385401e-08,2.4061373551376164e-05,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part26_4.wav,0,0.43746602410334295,2.8439916257159568e-08,2.0782326828339137e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part26_5.wav,0,0.4234851094541063,3.936261418220531e-09,2.8066970116924495e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part27_5.wav,0,0.03239283209762235,2.9556786404921654e-09,4.451680524653057e-06,0.0,2,1,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part27_8_2.wav,0,0.037435490721802106,1.1521078099903981e-06,2.9853315481886966e-06,0.0,2,1,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part29_25.wav,0,0.22354988813063895,4.1075855257947116e-08,4.8672733100829646e-05,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part29_4.wav,0,0.09108518130649135,2.70771699431997e-07,2.619696533656679e-05,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part29_7.wav,0,0.05912378543677984,2.541322581346124e-09,1.6515328752575442e-05,0.0,2,1,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part2_18.wav,0,0.016204031713942867,1.1465941249831145e-09,2.0999489152018214e-06,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part2_34.wav,0,0.014644626628920862,7.835987775045462e-08,1.6991211850836407e-06,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part2_4.wav,0,0.010914287534883398,6.505420163128526e-08,1.316740053880494e-06,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part2_9.wav,0,0.01128136695360275,5.5710104206394884e-08,1.4566536492566229e-06,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part30_23.wav,0,0.11373032283504196,6.477687225902566e-08,1.5071249436005019e-05,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part31_13.wav,0,0.06433681133927338,1.917513888124015e-09,1.6205129213631153e-05,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part32_34.wav,0,0.06315500788194055,6.003887915491938e-09,2.073998075502459e-05,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part32_35.wav,0,0.08746266998870672,1.0598743261908053e-07,1.9684035578393377e-05,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part33_38.wav,0,0.0996354802379259,1.0835514437654114e-06,3.365577867953107e-05,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part35_20.wav,0,0.19397406542188525,1.3993220322376944e-06,4.1965391574194655e-05,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part35_29.wav,0,0.20365318924317244,4.44236520102274e-08,3.70994457625784e-05,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part35_6.wav,0,0.050446329665460456,5.5030244942332315e-08,2.087148641294334e-05,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part37_16.wav,0,0.13510811406561304,4.0541703640953856e-08,3.300524258520454e-05,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part37_2.wav,0,0.15440897526557884,1.258764676529584e-07,3.742368789971806e-05,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part38_29.wav,0,0.18192720068145585,1.1904503854798205e-07,2.6586825697449967e-05,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part40_32.wav,0,0.08726692936634017,2.826469879320737e-07,1.5630947018507868e-05,0.0,2,1,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part40_5.wav,0,0.06234030966181602,3.437371212918681e-08,1.7609903807169758e-05,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part41_25.wav,0,0.036491531020191585,1.0090331812588875e-07,1.9090488422079943e-05,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part41_5.wav,0,0.23662714571115304,2.9763207531568933e-08,5.011378016206436e-05,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part42_13.wav,0,0.02533331261819508,2.1147798132104027e-09,4.73873615192133e-06,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part42_26.wav,0,0.11207616324157689,3.756897567747911e-09,4.293774691177532e-05,0.0,3,1,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part42_33.wav,0,0.06712908421910059,1.694549997605176e-08,3.270533852628432e-05,0.0,2,1,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part43_21.wav,0,0.029124750899600222,6.984884180214522e-08,9.08950823941268e-06,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part43_29.wav,0,0.08415257953765969,1.2571210408757536e-08,1.5315281416405924e-05,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part43_5.wav,0,0.043658705105103106,1.2917896620918812e-08,1.858164614532143e-05,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part45_11.wav,0,0.035971975652675445,1.4281750890743713e-07,4.975546744390158e-06,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part46_21.wav,0,0.06867058807123642,4.0496059987345375e-07,1.9674303985084407e-05,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250421_0393_part46_36.wav,0,0.1511685815692381,6.730676511335216e-07,5.5726177379256114e-05,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250422_0394_00_42_46~2.wav,0,0.1072233325533258,6.690869053958504e-09,6.839424258942017e-06,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250422_0394_00_43_06.wav,0,0.0868566087567579,2.3603625787732643e-06,2.6270267881045584e-06,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250422_0394_00_43_56.wav,0,0.055400584706509666,6.806956771791003e-07,1.1421005865486222e-06,0.0,2,1,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250422_0394_00_55_01.wav,0,0.09212199913113231,1.4136115336729672e-08,2.8272872896195622e-06,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250422_0394_01_06_01.wav,0,0.08462782427413795,9.749620762691626e-09,1.2992628626307123e-06,0.0,2,1,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250422_0394_01_08_16.wav,0,0.1936520039490581,1.8323986361377916e-08,1.9200424503651448e-06,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250422_0394_01_14_31.wav,0,0.0740333439957017,1.6516445572440924e-09,2.8953838864254067e-06,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250422_0394_01_15_06.wav,0,0.08902200039325493,2.674292512709088e-07,2.3199088445835514e-06,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250422_0394_01_17_21~2.wav,0,0.1973525908628332,2.223300666885986e-09,5.147576302988455e-06,0.0,2,1,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250422_0394_01_17_51.wav,0,0.06076930096544632,1.3085602700307214e-08,1.529304654468433e-06,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250422_0394_01_18_26.wav,0,0.02750437745152358,1.1684089099750632e-08,1.2678967777901562e-06,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250422_0394_01_19_36.wav,0,0.036044578186078494,1.641130239099738e-08,6.597296646759787e-07,0.0,3,1,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250422_0394_01_24_21.wav,0,0.20050055220434232,1.8778419253809136e-07,3.987554009654559e-06,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250422_0394_01_30_11.wav,0,0.03183207553449639,5.089533508746625e-07,7.69750784002099e-07,0.0,2,1,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250422_0394_01_32_51.wav,0,0.0730268558102237,5.568118518574736e-08,2.1763507902505808e-06,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250422_0394_01_38_31.wav,0,0.1124202133271192,1.963560512476968e-07,2.040677827608306e-06,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250422_0394_01_39_36.wav,0,0.03773404479027842,1.8689765989062358e-08,1.4923360822649556e-06,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250422_0394_01_40_16.wav,0,0.03370863844631454,6.219608245626436e-08,7.933926440273353e-07,0.0,2,1,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250422_0394_01_40_46.wav,0,0.04281927862834978,1.2371904369618453e-07,1.3177799473851337e-06,0.0,2,1,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250422_0394_01_41_21.wav,0,0.06777847668920221,2.2139180111414867e-07,2.0772877178387716e-06,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250422_0394_01_42_16.wav,0,0.028731495031500295,7.318580036859779e-08,9.703063597044093e-07,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250422_0394_01_42_31.wav,0,0.027398615714704037,2.8403088287214803e-09,7.316269829971134e-07,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250422_0394_01_42_51.wav,0,0.027589943539405037,2.8848787872055917e-07,7.665697125958104e-07,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250422_0394_01_43_01.wav,0,0.0553337097018502,2.1640988826409712e-07,1.9399585653445683e-06,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250422_0394_01_43_26.wav,0,0.09196870232884809,6.2761282336525294e-09,2.055795675914851e-06,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250422_0394_01_48_16.wav,0,0.030246636114330094,4.7166872482855506e-08,8.829335342852573e-07,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250422_0394_01_49_51.wav,0,0.07079070594957149,3.345189836436159e-09,2.60143451669137e-06,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250422_0394_01_50_26.wav,0,0.07605643244632196,1.4403069240595352e-08,2.0993570615246426e-06,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250422_0394_01_54_46.wav,0,0.10291798856839492,6.809283410504155e-08,3.6221722439222503e-06,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\chorus_frog\250422_0394_01_58_06.wav,0,0.039308599625502656,2.435782148278772e-09,7.935196322250704e-07,0.0,2,1,0,0,0
